elo_diff,tournament,neutral,is_world_cup,match_result,date,year
302.0,FIFA World Cup qualification,False,False,draw,2009-10-14,2009
681.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
-533.0,FIFA World Cup qualification,False,False,away_win,2009-10-14,2009
214.0,FIFA World Cup qualification,False,False,away_win,2009-10-14,2009
280.0,FIFA World Cup qualification,False,False,draw,2009-10-14,2009
120.0,FIFA World Cup qualification,False,False,draw,2009-10-14,2009
-160.0,FIFA World Cup qualification,False,False,away_win,2009-10-14,2009
95.0,FIFA World Cup qualification,False,False,draw,2009-10-14,2009
-442.0,FIFA World Cup qualification,False,False,away_win,2009-10-14,2009
-125.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
111.0,FIFA World Cup qualification,False,False,away_win,2009-10-14,2009
41.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
98.0,FIFA World Cup qualification,False,False,away_win,2009-10-14,2009
598.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
77.0,Friendly,True,False,draw,2009-10-14,2009
739.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
290.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
38.0,FIFA World Cup qualification,False,False,draw,2009-10-14,2009
-271.0,FIFA World Cup qualification,False,False,draw,2009-10-14,2009
31.0,Friendly,False,False,away_win,2009-10-14,2009
409.0,FIFA World Cup qualification,False,False,home_win,2009-10-14,2009
-74.0,Friendly,False,False,home_win,2009-10-14,2009
88.0,Friendly,False,False,home_win,2009-10-14,2009
285.0,Friendly,False,False,home_win,2009-10-14,2009
277.0,COSAFA Cup,False,False,home_win,2009-10-17,2009
-494.0,COSAFA Cup,True,False,draw,2009-10-18,2009
110.0,COSAFA Cup,True,False,home_win,2009-10-18,2009
319.0,COSAFA Cup,False,False,draw,2009-10-19,2009
146.0,COSAFA Cup,True,False,home_win,2009-10-20,2009
238.0,COSAFA Cup,True,False,away_win,2009-10-20,2009
-171.0,Friendly,False,False,home_win,2009-10-20,2009
42.0,COSAFA Cup,True,False,away_win,2009-10-21,2009
-256.0,COSAFA Cup,True,False,away_win,2009-10-22,2009
-82.0,Friendly,True,False,home_win,2009-10-22,2009
348.0,COSAFA Cup,True,False,home_win,2009-10-22,2009
-89.0,Friendly,False,False,draw,2009-10-24,2009
60.0,COSAFA Cup,True,False,away_win,2009-10-25,2009
-284.0,COSAFA Cup,True,False,away_win,2009-10-25,2009
-41.0,Friendly,False,False,home_win,2009-10-26,2009
121.0,COSAFA Cup,False,False,home_win,2009-10-26,2009
-57.0,COSAFA Cup,True,False,home_win,2009-10-26,2009
261.0,Friendly,True,False,away_win,2009-10-28,2009
-55.0,COSAFA Cup,False,False,draw,2009-10-28,2009
-260.0,COSAFA Cup,True,False,away_win,2009-10-29,2009
-268.0,Friendly,True,False,home_win,2009-10-30,2009
13.0,Friendly,False,False,home_win,2009-10-30,2009
232.0,COSAFA Cup,True,False,away_win,2009-10-31,2009
-83.0,COSAFA Cup,False,False,home_win,2009-11-01,2009
7.0,Friendly,True,False,away_win,2009-11-01,2009
-248.0,Friendly,False,False,draw,2009-11-01,2009
-151.0,Friendly,True,False,away_win,2009-11-03,2009
-46.0,Friendly,False,False,home_win,2009-11-04,2009
83.0,Friendly,False,False,home_win,2009-11-04,2009
394.0,Friendly,False,False,home_win,2009-11-05,2009
146.0,Friendly,False,False,home_win,2009-11-06,2009
-154.0,Friendly,False,False,draw,2009-11-08,2009
-81.0,Friendly,False,False,draw,2009-11-08,2009
-107.0,Friendly,False,False,draw,2009-11-08,2009
346.0,Friendly,False,False,home_win,2009-11-10,2009
-107.0,Friendly,False,False,home_win,2009-11-11,2009
326.0,Friendly,True,False,away_win,2009-11-13,2009
154.0,Friendly,False,False,draw,2009-11-14,2009
37.0,Friendly,False,False,home_win,2009-11-14,2009
35.0,Friendly,True,False,home_win,2009-11-14,2009
-38.0,FIFA World Cup qualification,False,False,away_win,2009-11-14,2009
687.0,Friendly,False,False,home_win,2009-11-14,2009
129.0,Friendly,False,False,draw,2009-11-14,2009
355.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
-107.0,Friendly,False,False,draw,2009-11-14,2009
-16.0,Friendly,False,False,draw,2009-11-14,2009
205.0,Friendly,False,False,home_win,2009-11-14,2009
308.0,AFC Asian Cup qualification,False,False,home_win,2009-11-14,2009
-218.0,FIFA World Cup qualification,False,False,away_win,2009-11-14,2009
-24.0,Friendly,False,False,home_win,2009-11-14,2009
-362.0,AFC Asian Cup qualification,False,False,away_win,2009-11-14,2009
134.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
-429.0,FIFA World Cup qualification,False,False,away_win,2009-11-14,2009
200.0,AFC Asian Cup qualification,False,False,home_win,2009-11-14,2009
8.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
-356.0,Friendly,False,False,draw,2009-11-14,2009
48.0,FIFA World Cup qualification,False,False,draw,2009-11-14,2009
-93.0,FIFA World Cup qualification,False,False,away_win,2009-11-14,2009
-124.0,Friendly,False,False,home_win,2009-11-14,2009
-114.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
-203.0,Friendly,False,False,away_win,2009-11-14,2009
-152.0,AFC Asian Cup qualification,False,False,away_win,2009-11-14,2009
266.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
288.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
-191.0,FIFA World Cup qualification,False,False,draw,2009-11-14,2009
18.0,Friendly,False,False,draw,2009-11-14,2009
51.0,FIFA World Cup qualification,False,False,away_win,2009-11-14,2009
-182.0,Friendly,False,False,away_win,2009-11-14,2009
-240.0,Friendly,False,False,draw,2009-11-14,2009
130.0,Friendly,False,False,home_win,2009-11-14,2009
-351.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
76.0,Friendly,False,False,away_win,2009-11-14,2009
-77.0,AFC Asian Cup qualification,False,False,away_win,2009-11-14,2009
70.0,FIFA World Cup qualification,False,False,home_win,2009-11-14,2009
382.0,AFC Asian Cup qualification,False,False,home_win,2009-11-14,2009
-247.0,AFC Asian Cup qualification,False,False,away_win,2009-11-14,2009
-237.0,Friendly,False,False,home_win,2009-11-14,2009
114.0,FIFA World Cup qualification,False,False,draw,2009-11-15,2009
237.0,Friendly,True,False,home_win,2009-11-15,2009
-437.0,Friendly,False,False,draw,2009-11-15,2009
118.0,Friendly,True,False,home_win,2009-11-17,2009
-418.0,Friendly,False,False,away_win,2009-11-17,2009
-175.0,Friendly,False,False,away_win,2009-11-17,2009
-84.0,Friendly,False,False,draw,2009-11-17,2009
-517.0,AFC Asian Cup qualification,False,False,away_win,2009-11-18,2009
121.0,Friendly,True,False,away_win,2009-11-18,2009
234.0,Friendly,False,False,draw,2009-11-18,2009
-47.0,Friendly,False,False,home_win,2009-11-18,2009
-266.0,FIFA World Cup qualification,False,False,away_win,2009-11-18,2009
225.0,Friendly,False,False,draw,2009-11-18,2009
-479.0,Friendly,True,False,home_win,2009-11-18,2009
-523.0,Friendly,False,False,away_win,2009-11-18,2009
-134.0,Friendly,False,False,draw,2009-11-18,2009
-355.0,FIFA World Cup qualification,True,False,home_win,2009-11-18,2009
-200.0,AFC Asian Cup qualification,False,False,draw,2009-11-18,2009
357.0,AFC Asian Cup qualification,False,False,home_win,2009-11-18,2009
218.0,FIFA World Cup qualification,False,False,draw,2009-11-18,2009
77.0,AFC Asian Cup qualification,False,False,away_win,2009-11-18,2009
-288.0,FIFA World Cup qualification,False,False,home_win,2009-11-18,2009
-79.0,Friendly,True,False,away_win,2009-11-18,2009
-195.0,Friendly,False,False,away_win,2009-11-18,2009
-48.0,FIFA World Cup qualification,False,False,away_win,2009-11-18,2009
247.0,AFC Asian Cup qualification,False,False,draw,2009-11-18,2009
38.0,FIFA World Cup qualification,False,False,draw,2009-11-18,2009
137.0,Friendly,False,False,home_win,2009-11-18,2009
175.0,Friendly,False,False,draw,2009-11-18,2009
87.0,Friendly,False,False,home_win,2009-11-18,2009
-570.0,Friendly,False,False,away_win,2009-11-18,2009
-382.0,AFC Asian Cup qualification,False,False,away_win,2009-11-18,2009
212.0,Friendly,False,False,home_win,2009-11-18,2009
-1.0,Friendly,False,False,home_win,2009-11-21,2009
362.0,AFC Asian Cup qualification,False,False,home_win,2009-11-22,2009
-308.0,AFC Asian Cup qualification,False,False,home_win,2009-11-22,2009
-231.0,CECAFA Cup,False,False,away_win,2009-11-28,2009
60.0,CECAFA Cup,True,False,away_win,2009-11-29,2009
301.0,CECAFA Cup,True,False,home_win,2009-11-29,2009
46.0,CECAFA Cup,True,False,home_win,2009-11-29,2009
499.0,CECAFA Cup,True,False,home_win,2009-11-30,2009
-142.0,CECAFA Cup,True,False,away_win,2009-12-01,2009
-128.0,CECAFA Cup,True,False,away_win,2009-12-02,2009
-232.0,CECAFA Cup,True,False,away_win,2009-12-02,2009
500.0,CECAFA Cup,False,False,home_win,2009-12-02,2009
163.0,CECAFA Cup,True,False,home_win,2009-12-03,2009
-731.0,CECAFA Cup,True,False,away_win,2009-12-04,2009
69.0,SAFF Cup,True,False,home_win,2009-12-04,2009
82.0,CECAFA Cup,True,False,home_win,2009-12-04,2009
631.0,East Asian Games,True,False,home_win,2009-12-04,2009
110.0,Friendly,False,False,home_win,2009-12-05,2009
1.0,CECAFA Cup,False,False,home_win,2009-12-05,2009
-138.0,CECAFA Cup,True,False,away_win,2009-12-05,2009
188.0,CECAFA Cup,True,False,draw,2009-12-05,2009
121.0,SAFF Cup,False,False,draw,2009-12-06,2009
-100.0,CECAFA Cup,False,False,away_win,2009-12-07,2009
319.0,CECAFA Cup,True,False,draw,2009-12-07,2009
177.0,CECAFA Cup,True,False,home_win,2009-12-08,2009
52.0,SAFF Cup,False,False,home_win,2009-12-08,2009
-32.0,SAFF Cup,True,False,away_win,2009-12-09,2009
-188.0,CECAFA Cup,True,False,away_win,2009-12-09,2009
14.0,CECAFA Cup,True,False,away_win,2009-12-10,2009
60.0,CECAFA Cup,True,False,home_win,2009-12-13,2009
-142.0,CECAFA Cup,True,False,home_win,2009-12-13,2009
49.0,Friendly,False,False,draw,2009-12-16,2009
-60.0,Friendly,False,False,away_win,2009-12-19,2009
-48.0,Friendly,True,False,home_win,2009-12-27,2009
-267.0,Friendly,False,False,home_win,2009-12-28,2009
417.0,Friendly,False,False,draw,2009-12-29,2009
-37.0,Friendly,False,False,home_win,2009-12-29,2009
167.0,Friendly,True,False,away_win,2009-12-30,2009
129.0,Friendly,False,False,draw,2009-12-30,2009
-325.0,Friendly,False,False,home_win,2009-12-30,2009
-204.0,Friendly,True,False,home_win,2009-12-30,2009
-15.0,Friendly,False,False,away_win,2009-12-30,2009
-252.0,Friendly,False,False,away_win,2009-12-31,2009
252.0,Friendly,True,False,home_win,2010-01-02,2010
-63.0,Friendly,False,False,draw,2010-01-02,2010
44.0,Friendly,True,False,home_win,2010-01-02,2010
218.0,Friendly,True,False,draw,2010-01-03,2010
168.0,Friendly,True,False,home_win,2010-01-04,2010
-385.0,Friendly,False,False,away_win,2010-01-04,2010
363.0,Friendly,True,False,draw,2010-01-05,2010
-287.0,AFC Asian Cup qualification,False,False,draw,2010-01-06,2010
378.0,AFC Asian Cup qualification,False,False,home_win,2010-01-06,2010
-153.0,Friendly,False,False,home_win,2010-01-06,2010
113.0,AFC Asian Cup qualification,False,False,draw,2010-01-06,2010
117.0,Friendly,True,False,home_win,2010-01-06,2010
-2.0,AFC Asian Cup qualification,False,False,draw,2010-01-06,2010
-450.0,AFC Asian Cup qualification,False,False,away_win,2010-01-06,2010
-65.0,AFC Asian Cup qualification,False,False,draw,2010-01-06,2010
235.0,AFC Asian Cup qualification,False,False,home_win,2010-01-06,2010
-496.0,AFC Asian Cup qualification,False,False,away_win,2010-01-06,2010
-335.0,AFC Asian Cup qualification,False,False,away_win,2010-01-06,2010
-399.0,Friendly,True,False,away_win,2010-01-07,2010
-462.0,Friendly,False,False,away_win,2010-01-09,2010
280.0,Friendly,False,False,away_win,2010-01-09,2010
-152.0,Friendly,True,False,home_win,2010-01-09,2010
-20.0,African Cup of Nations,False,False,draw,2010-01-10,2010
400.0,African Cup of Nations,True,False,draw,2010-01-11,2010
-62.0,African Cup of Nations,True,False,home_win,2010-01-11,2010
19.0,African Cup of Nations,True,False,home_win,2010-01-12,2010
-105.0,African Cup of Nations,True,False,draw,2010-01-12,2010
374.0,African Cup of Nations,True,False,away_win,2010-01-13,2010
-91.0,African Cup of Nations,True,False,draw,2010-01-13,2010
229.0,African Cup of Nations,False,False,home_win,2010-01-14,2010
187.0,African Cup of Nations,True,False,away_win,2010-01-14,2010
45.0,African Cup of Nations,True,False,home_win,2010-01-15,2010
-53.0,Friendly,False,False,home_win,2010-01-15,2010
477.0,African Cup of Nations,True,False,home_win,2010-01-16,2010
353.0,African Cup of Nations,True,False,home_win,2010-01-16,2010
-234.0,African Cup of Nations,True,False,draw,2010-01-17,2010
231.0,African Cup of Nations,True,False,home_win,2010-01-17,2010
-360.0,AFC Asian Cup qualification,False,False,away_win,2010-01-17,2010
77.0,King's Cup,False,False,home_win,2010-01-17,2010
167.0,African Cup of Nations,False,False,draw,2010-01-18,2010
-12.0,Friendly,True,False,away_win,2010-01-18,2010
249.0,African Cup of Nations,True,False,home_win,2010-01-18,2010
-355.0,African Cup of Nations,True,False,away_win,2010-01-19,2010
233.0,Friendly,False,False,home_win,2010-01-20,2010
458.0,African Cup of Nations,True,False,home_win,2010-01-20,2010
372.0,African Cup of Nations,True,False,home_win,2010-01-20,2010
-357.0,AFC Asian Cup qualification,False,False,home_win,2010-01-20,2010
-309.0,King's Cup,False,False,away_win,2010-01-20,2010
-204.0,Friendly,False,False,away_win,2010-01-20,2010
140.0,African Cup of Nations,True,False,draw,2010-01-21,2010
-143.0,African Cup of Nations,True,False,away_win,2010-01-21,2010
-163.0,Friendly,True,False,away_win,2010-01-22,2010
386.0,King's Cup,True,False,home_win,2010-01-23,2010
-298.0,Friendly,False,False,draw,2010-01-23,2010
134.0,Friendly,False,False,away_win,2010-01-23,2010
-134.0,African Cup of Nations,False,False,away_win,2010-01-24,2010
346.0,African Cup of Nations,True,False,away_win,2010-01-24,2010
-14.0,African Cup of Nations,True,False,home_win,2010-01-25,2010
-198.0,African Cup of Nations,True,False,draw,2010-01-25,2010
198.0,Friendly,False,False,home_win,2010-01-26,2010
55.0,Friendly,False,False,home_win,2010-01-27,2010
-355.0,African Cup of Nations,True,False,away_win,2010-01-28,2010
-35.0,African Cup of Nations,True,False,home_win,2010-01-28,2010
336.0,African Cup of Nations,True,False,home_win,2010-01-30,2010
-54.0,African Cup of Nations,True,False,away_win,2010-01-31,2010
4.0,Friendly,False,False,home_win,2010-01-31,2010
84.0,Friendly,False,False,draw,2010-02-02,2010
138.0,EAFF Championship,False,False,draw,2010-02-06,2010
457.0,EAFF Championship,True,False,home_win,2010-02-07,2010
375.0,Friendly,False,False,home_win,2010-02-10,2010
-78.0,EAFF Championship,True,False,home_win,2010-02-10,2010
517.0,EAFF Championship,False,False,home_win,2010-02-11,2010
-379.0,EAFF Championship,True,False,away_win,2010-02-14,2010
60.0,EAFF Championship,False,False,away_win,2010-02-14,2010
-213.0,AFC Challenge Cup,False,False,away_win,2010-02-16,2010
116.0,AFC Challenge Cup,True,False,draw,2010-02-17,2010
-161.0,AFC Challenge Cup,True,False,away_win,2010-02-18,2010
-41.0,Friendly,True,False,draw,2010-02-19,2010
-398.0,AFC Challenge Cup,True,False,away_win,2010-02-19,2010
-50.0,AFC Challenge Cup,False,False,home_win,2010-02-20,2010
31.0,AFC Challenge Cup,True,False,home_win,2010-02-20,2010
282.0,AFC Challenge Cup,True,False,home_win,2010-02-21,2010
-168.0,AFC Challenge Cup,True,False,away_win,2010-02-24,2010
376.0,Friendly,False,False,home_win,2010-02-24,2010
315.0,AFC Challenge Cup,True,False,home_win,2010-02-24,2010
281.0,Friendly,True,False,home_win,2010-02-24,2010
116.0,Friendly,False,False,away_win,2010-02-25,2010
-153.0,Friendly,True,False,home_win,2010-02-25,2010
-116.0,AFC Challenge Cup,True,False,draw,2010-02-25,2010
-80.0,Friendly,False,False,home_win,2010-02-27,2010
31.0,AFC Challenge Cup,True,False,home_win,2010-02-27,2010
354.0,Friendly,False,False,home_win,2010-03-02,2010
-224.0,Friendly,True,False,away_win,2010-03-02,2010
-369.0,Friendly,False,False,away_win,2010-03-03,2010
40.0,Friendly,False,False,draw,2010-03-03,2010
-51.0,Friendly,False,False,home_win,2010-03-03,2010
487.0,AFC Asian Cup qualification,False,False,home_win,2010-03-03,2010
-243.0,Friendly,False,False,home_win,2010-03-03,2010
-240.0,Friendly,False,False,away_win,2010-03-03,2010
-139.0,Friendly,False,False,home_win,2010-03-03,2010
81.0,Friendly,False,False,draw,2010-03-03,2010
-28.0,Friendly,True,False,away_win,2010-03-03,2010
221.0,Friendly,False,False,home_win,2010-03-03,2010
11.0,Friendly,False,False,away_win,2010-03-03,2010
118.0,Friendly,False,False,home_win,2010-03-03,2010
-59.0,Friendly,False,False,home_win,2010-03-03,2010
-94.0,Friendly,False,False,away_win,2010-03-03,2010
-21.0,AFC Asian Cup qualification,False,False,draw,2010-03-03,2010
-278.0,Friendly,False,False,draw,2010-03-03,2010
373.0,AFC Asian Cup qualification,False,False,home_win,2010-03-03,2010
240.0,Friendly,True,False,draw,2010-03-03,2010
56.0,Friendly,True,False,away_win,2010-03-03,2010
139.0,AFC Asian Cup qualification,False,False,home_win,2010-03-03,2010
142.0,AFC Asian Cup qualification,False,False,home_win,2010-03-03,2010
-167.0,Friendly,True,False,away_win,2010-03-03,2010
249.0,AFC Asian Cup qualification,False,False,home_win,2010-03-03,2010
-278.0,Friendly,False,False,away_win,2010-03-03,2010
-448.0,Friendly,False,False,away_win,2010-03-03,2010
354.0,Friendly,True,False,home_win,2010-03-03,2010
-56.0,Friendly,False,False,away_win,2010-03-03,2010
168.0,Friendly,False,False,away_win,2010-03-03,2010
289.0,Friendly,False,False,home_win,2010-03-03,2010
135.0,AFC Asian Cup qualification,False,False,draw,2010-03-03,2010
-73.0,Friendly,False,False,home_win,2010-03-03,2010
216.0,Friendly,False,False,home_win,2010-03-03,2010
158.0,Friendly,False,False,away_win,2010-03-03,2010
-85.0,Friendly,False,False,home_win,2010-03-03,2010
256.0,Friendly,False,False,draw,2010-03-03,2010
159.0,Friendly,False,False,home_win,2010-03-03,2010
-101.0,Friendly,False,False,home_win,2010-03-03,2010
-20.0,Friendly,False,False,away_win,2010-03-03,2010
71.0,Friendly,False,False,home_win,2010-03-03,2010
-46.0,Friendly,False,False,away_win,2010-03-03,2010
90.0,Friendly,False,False,home_win,2010-03-03,2010
147.0,AFC Asian Cup qualification,False,False,away_win,2010-03-03,2010
95.0,Friendly,False,False,away_win,2010-03-03,2010
-160.0,Friendly,False,False,away_win,2010-03-03,2010
117.0,Friendly,False,False,home_win,2010-03-03,2010
-84.0,Friendly,False,False,away_win,2010-03-03,2010
127.0,Friendly,False,False,home_win,2010-03-06,2010
-126.0,Friendly,False,False,home_win,2010-03-07,2010
312.0,Friendly,False,False,home_win,2010-03-17,2010
275.0,Friendly,False,False,home_win,2010-03-21,2010
-80.0,Friendly,False,False,draw,2010-03-21,2010
-72.0,Friendly,False,False,draw,2010-03-24,2010
406.0,Friendly,True,False,draw,2010-03-24,2010
138.0,Friendly,False,False,draw,2010-03-31,2010
340.0,Friendly,False,False,draw,2010-03-31,2010
-354.0,Friendly,False,False,home_win,2010-04-03,2010
-19.0,Friendly,False,False,away_win,2010-04-07,2010
66.0,Friendly,False,False,away_win,2010-04-21,2010
-29.0,Friendly,True,False,draw,2010-04-22,2010
-84.0,Friendly,True,False,home_win,2010-04-28,2010
526.0,Friendly,False,False,home_win,2010-05-05,2010
224.0,Friendly,False,False,home_win,2010-05-05,2010
131.0,Friendly,True,False,draw,2010-05-07,2010
249.0,Friendly,True,False,home_win,2010-05-10,2010
-84.0,Friendly,False,False,home_win,2010-05-12,2010
750.0,Friendly,False,False,home_win,2010-05-13,2010
284.0,Friendly,True,False,home_win,2010-05-13,2010
311.0,Friendly,True,False,home_win,2010-05-15,2010
-30.0,Friendly,False,False,home_win,2010-05-16,2010
47.0,Friendly,False,False,home_win,2010-05-16,2010
92.0,Friendly,False,False,home_win,2010-05-16,2010
-339.0,Friendly,False,False,away_win,2010-05-18,2010
-306.0,Friendly,False,False,away_win,2010-05-19,2010
-158.0,Friendly,False,False,home_win,2010-05-19,2010
-70.0,Corsica Cup,True,False,home_win,2010-05-19,2010
-667.0,Friendly,False,False,away_win,2010-05-20,2010
-151.0,Friendly,True,False,away_win,2010-05-21,2010
-278.0,Friendly,False,False,home_win,2010-05-21,2010
-24.0,Friendly,True,False,home_win,2010-05-22,2010
245.0,Friendly,False,False,home_win,2010-05-23,2010
379.0,Friendly,False,False,home_win,2010-05-24,2010
248.0,Friendly,False,False,home_win,2010-05-24,2010
125.0,Friendly,False,False,home_win,2010-05-24,2010
60.0,Friendly,False,False,away_win,2010-05-24,2010
517.0,Friendly,False,False,draw,2010-05-24,2010
-290.0,Friendly,False,False,draw,2010-05-24,2010
-63.0,Friendly,False,False,home_win,2010-05-25,2010
-143.0,Friendly,False,False,home_win,2010-05-25,2010
-251.0,Friendly,True,False,draw,2010-05-25,2010
231.0,Friendly,True,False,draw,2010-05-25,2010
138.0,Friendly,True,False,draw,2010-05-25,2010
78.0,Friendly,False,False,home_win,2010-05-25,2010
20.0,Friendly,False,False,away_win,2010-05-25,2010
160.0,Friendly,False,False,away_win,2010-05-25,2010
-256.0,Friendly,True,False,away_win,2010-05-26,2010
58.0,Friendly,False,False,home_win,2010-05-26,2010
266.0,Friendly,False,False,home_win,2010-05-26,2010
-482.0,Friendly,False,False,draw,2010-05-26,2010
234.0,Friendly,False,False,home_win,2010-05-26,2010
174.0,Friendly,True,False,home_win,2010-05-26,2010
-152.0,Friendly,True,False,draw,2010-05-27,2010
217.0,Friendly,False,False,home_win,2010-05-27,2010
-229.0,Friendly,False,False,home_win,2010-05-27,2010
387.0,Friendly,False,False,home_win,2010-05-28,2010
46.0,Friendly,False,False,home_win,2010-05-29,2010
-199.0,Friendly,True,False,away_win,2010-05-29,2010
-375.0,Friendly,False,False,away_win,2010-05-29,2010
395.0,Friendly,False,False,home_win,2010-05-29,2010
-140.0,Friendly,True,False,draw,2010-05-29,2010
-272.0,Friendly,True,False,home_win,2010-05-29,2010
501.0,Friendly,True,False,home_win,2010-05-29,2010
235.0,Friendly,False,False,home_win,2010-05-29,2010
-187.0,Friendly,False,False,home_win,2010-05-29,2010
44.0,Friendly,False,False,home_win,2010-05-29,2010
76.0,Friendly,False,False,draw,2010-05-29,2010
49.0,Friendly,False,False,draw,2010-05-29,2010
53.0,Friendly,False,False,home_win,2010-05-30,2010
-110.0,Friendly,True,False,home_win,2010-05-30,2010
238.0,Friendly,False,False,home_win,2010-05-30,2010
-376.0,Friendly,False,False,draw,2010-05-30,2010
-119.0,Friendly,False,False,draw,2010-05-30,2010
-3.0,Friendly,True,False,draw,2010-05-30,2010
104.0,Friendly,True,False,draw,2010-05-30,2010
502.0,Friendly,True,False,home_win,2010-05-30,2010
-226.0,Friendly,True,False,away_win,2010-05-30,2010
-8.0,Friendly,False,False,home_win,2010-05-31,2010
59.0,Friendly,False,False,home_win,2010-06-01,2010
-74.0,Friendly,True,False,home_win,2010-06-01,2010
324.0,Friendly,False,False,home_win,2010-06-01,2010
18.0,Friendly,False,False,away_win,2010-06-01,2010
-80.0,Friendly,True,False,away_win,2010-06-02,2010
-9.0,Friendly,False,False,away_win,2010-06-02,2010
-365.0,Friendly,True,False,draw,2010-06-02,2010
-217.0,Friendly,False,False,away_win,2010-06-02,2010
457.0,Friendly,False,False,home_win,2010-06-02,2010
42.0,Friendly,True,False,draw,2010-06-02,2010
-556.0,Friendly,False,False,away_win,2010-06-02,2010
343.0,Friendly,True,False,away_win,2010-06-02,2010
158.0,Friendly,True,False,away_win,2010-06-03,2010
409.0,Friendly,True,False,home_win,2010-06-03,2010
418.0,Friendly,False,False,home_win,2010-06-03,2010
4.0,Friendly,True,False,away_win,2010-06-04,2010
98.0,Friendly,False,False,home_win,2010-06-04,2010
393.0,Friendly,True,False,away_win,2010-06-04,2010
-81.0,Friendly,False,False,draw,2010-06-04,2010
179.0,Friendly,False,False,draw,2010-06-04,2010
177.0,Friendly,True,False,home_win,2010-06-05,2010
-9.0,Friendly,True,False,home_win,2010-06-05,2010
-121.0,Friendly,True,False,away_win,2010-06-05,2010
420.0,Friendly,False,False,home_win,2010-06-05,2010
-239.0,Friendly,False,False,home_win,2010-06-05,2010
174.0,Friendly,True,False,home_win,2010-06-05,2010
-142.0,Friendly,False,False,home_win,2010-06-05,2010
-220.0,Friendly,False,False,draw,2010-06-05,2010
0.0,Friendly,False,False,home_win,2010-06-05,2010
197.0,Friendly,True,False,home_win,2010-06-06,2010
-650.0,Friendly,False,False,away_win,2010-06-07,2010
-550.0,Friendly,True,False,away_win,2010-06-08,2010
372.0,Friendly,False,False,home_win,2010-06-08,2010
-271.0,FIFA World Cup,False,True,draw,2010-06-11,2010
-196.0,FIFA World Cup,True,True,draw,2010-06-11,2010
233.0,FIFA World Cup,True,True,home_win,2010-06-12,2010
110.0,FIFA World Cup,True,True,draw,2010-06-12,2010
-80.0,FIFA World Cup,True,True,home_win,2010-06-12,2010
-195.0,FIFA World Cup,True,True,away_win,2010-06-13,2010
235.0,FIFA World Cup,True,True,home_win,2010-06-13,2010
68.0,FIFA World Cup,True,True,away_win,2010-06-13,2010
159.0,FIFA World Cup,True,True,draw,2010-06-14,2010
-19.0,FIFA World Cup,True,True,home_win,2010-06-14,2010
206.0,FIFA World Cup,True,True,home_win,2010-06-14,2010
472.0,FIFA World Cup,True,True,home_win,2010-06-15,2010
-82.0,FIFA World Cup,True,True,draw,2010-06-15,2010
-132.0,FIFA World Cup,True,True,draw,2010-06-15,2010
-229.0,FIFA World Cup,False,True,away_win,2010-06-16,2010
310.0,FIFA World Cup,True,True,away_win,2010-06-16,2010
-72.0,FIFA World Cup,True,True,away_win,2010-06-16,2010
279.0,FIFA World Cup,True,True,home_win,2010-06-17,2010
154.0,FIFA World Cup,True,True,away_win,2010-06-17,2010
34.0,FIFA World Cup,True,True,home_win,2010-06-17,2010
211.0,FIFA World Cup,True,True,away_win,2010-06-18,2010
117.0,Baltic Cup,False,False,draw,2010-06-18,2010
576.0,FIFA World Cup,True,True,draw,2010-06-18,2010
-271.0,FIFA World Cup,True,True,draw,2010-06-18,2010
-44.0,FIFA World Cup,True,True,draw,2010-06-19,2010
-127.0,Baltic Cup,True,False,draw,2010-06-19,2010
-50.0,FIFA World Cup,True,True,away_win,2010-06-19,2010
275.0,FIFA World Cup,True,True,home_win,2010-06-19,2010
3.0,Friendly,False,False,draw,2010-06-19,2010
265.0,FIFA World Cup,True,True,home_win,2010-06-20,2010
512.0,FIFA World Cup,True,True,draw,2010-06-20,2010
244.0,Baltic Cup,False,False,home_win,2010-06-20,2010
-221.0,FIFA World Cup,True,True,away_win,2010-06-20,2010
-195.0,Friendly,False,False,away_win,2010-06-20,2010
15.0,FIFA World Cup,True,True,home_win,2010-06-21,2010
289.0,FIFA World Cup,True,True,home_win,2010-06-21,2010
367.0,FIFA World Cup,True,True,home_win,2010-06-21,2010
-199.0,FIFA World Cup,True,True,away_win,2010-06-22,2010
42.0,FIFA World Cup,True,True,away_win,2010-06-22,2010
46.0,FIFA World Cup,True,True,draw,2010-06-22,2010
-425.0,FIFA World Cup,False,True,home_win,2010-06-22,2010
-24.0,FIFA World Cup,True,True,home_win,2010-06-23,2010
-279.0,FIFA World Cup,True,True,away_win,2010-06-23,2010
